fips_code,lng,lat
5069,-91.93189159,34.26882203
24025,-76.31717004,39.56126248
28007,-89.58086337,33.08676427
1123,-85.79746538,32.86280802
32015,-117.0390723,39.93361994
34035,-74.61645904,40.56375707
30045,-110.2659877,47.04516111
36113,-73.84603737,43.56091887
42107,-76.21642765,40.70586881
42041,-77.26523042,40.16350914
21151,-84.27808893,37.71989076
16047,-114.8116615,42.97094353
5071,-93.46000035,35.57001766
48141,-106.2352418,31.76884214
24043,-77.81329014,39.60413752
41053,-123.4132525,44.90338514
41017,-121.227881,43.91469217
30049,-112.3904537,47.12259745
27127,-95.25398841,44.40365018
16005,-112.2247491,42.6686619
29075,-94.4096279,40.21170604
54025,-80.45282888,37.94721189
41019,-123.1658435,43.2796987
41035,-121.6500072,42.68605026
42045,-75.39915513,39.9166501
46021,-100.0517394,45.77126363
27103,-94.24751207,44.34987456
29195,-93.20185128,39.13696633
22033,-91.0956724,30.53801719
22077,-91.60044956,30.70893573
13273,-84.43693855,31.77710794
21097,-84.33134658,38.44203171
17105,-88.55786997,40.89167342
17167,-89.65883945,39.75818327
17203,-89.21080819,40.78829846
55099,-90.36154528,45.68054246
42127,-75.30318879,41.64851654
22029,-91.63992436,31.44577009
48307,-99.34743941,31.1988896
51031,-79.09657032,37.20561193
26159,-86.01839482,42.25166438
46065,-99.99599706,44.38906584
18021,-87.11576766,39.39291835
55057,-90.11372082,43.92432055
12107,-81.7442726,29.60884076
19001,-94.47105874,41.33075609
47041,-85.83288678,35.98021146
51029,-78.52851211,37.57196671
37055,-75.78245555,35.7632084
8069,-105.4615545,40.6665145
12073,-84.27761309,30.45806493
13137,-83.53054815,34.63090057
26049,-83.70652806,43.02216976
35045,-108.3206012,36.50824605
48341,-101.8930281,35.83769242
55103,-90.42949677,43.37567167
48203,-94.37105127,32.54840734
38089,-102.6550438,46.81078851
42033,-78.4740474,41.00013648
39097,-83.40012747,39.89429692
1089,-86.55056927,34.76292257
5139,-92.59770646,33.17125929
12101,-82.3964731,28.30833195
36105,-74.7681497,41.71624399
48071,-94.60850621,29.73846857
42111,-79.02838302,39.9723843
51109,-77.96275853,37.97807843
48143,-98.21770884,32.23614282
42055,-77.72158008,39.92745705
13253,-84.86850436,30.93897842
12089,-81.80190989,30.61062054
50027,-72.58619896,43.57967872
37095,-76.24647047,35.51917533
48323,-100.3147083,28.74262555
44007,-71.58004041,41.8721229
53075,-117.5229774,46.90119074
13105,-82.83992664,34.11635114
17195,-89.91362191,41.75598396
18029,-84.97334479,39.14487647
41039,-122.8473327,43.93889441
5067,-91.21423884,35.59923757
47009,-83.92484736,35.68735498
41049,-119.5837591,45.41897957
39053,-82.31692618,38.82476088
45007,-82.63793115,34.5189668
29217,-94.34168569,37.84998285
18129,-87.86874523,38.02193911
25011,-72.59174125,42.58309231
48241,-94.02607231,30.74482946
30057,-111.9213142,45.30105558
28033,-89.99140222,34.8756938
27037,-93.06556878,44.67245057
27055,-91.49277553,43.67146528
29183,-90.67411979,38.78248212
8063,-102.60233,39.30507096
12087,-81.12021765,25.27277607
28121,-89.94594839,32.26422272
36061,-73.97166722,40.7721053
53061,-121.6977603,48.04772437
48001,-95.65255946,31.81341571
53063,-117.4039405,47.62077953
25015,-72.66378659,42.34022511
49013,-110.4255449,40.29770877
53027,-123.773048,47.14971004
8039,-104.1351629,39.2863996
36095,-74.44200509,42.58814833
48025,-97.74102624,28.41736711
32031,-119.6643222,40.66566815
22121,-91.3125095,30.46264338
5115,-93.03400145,35.4476948
13261,-84.19615662,32.04008071
49033,-111.2445372,41.63204523
8067,-107.843327,37.28655123
48481,-96.22242975,29.2778845
55121,-91.35874906,44.30390193
8071,-104.0385309,37.31577175
8001,-104.3375808,39.87357077
27145,-94.61299658,45.55199481
13107,-82.30173104,32.58963191
47179,-82.49711101,36.293414
40061,-95.11606392,35.22501645
19173,-94.69599224,40.73748072
42059,-80.22298108,39.85389048
36081,-73.81734511,40.70829859
36065,-75.4358883,43.24167426
40087,-97.44298086,35.00888538
1095,-86.30615623,34.36690867
48291,-94.81225285,30.15161146
54061,-80.04558938,39.63024065
28163,-90.39655652,32.78007214
35035,-105.7417441,32.61323163
29097,-94.34047486,37.20351967
42063,-79.08763255,40.65207806
24013,-77.02256972,39.56320174
20055,-100.7376459,38.04405338
12113,-87.02194752,30.70016907
6099,-120.9979524,37.55851635
12109,-81.4405388,29.90168542
54103,-80.63834457,39.60550303
50013,-73.29488547,44.79689986
26027,-85.99403741,41.91545547
13299,-82.42364479,31.05375667
27021,-94.32573065,46.94877115
37103,-77.35562096,35.02185042
17071,-90.92497453,40.81804873
38105,-103.4801272,48.34373147
45049,-81.14110731,32.7764169
44009,-71.62328128,41.46943509
40093,-98.53456924,36.31174656
9009,-72.93235204,41.41072833
29189,-90.44344187,38.64048457
18183,-85.50505208,41.13932767
31039,-96.78730772,41.91637624
26157,-83.41747147,43.46515989
39029,-80.77709087,40.76853311
51095,-76.77717182,37.32794596
42069,-75.60919397,41.43666224
42013,-78.34882696,40.48075545
47177,-85.77914118,35.67900378
13257,-83.29303308,34.55397748
19193,-96.04432637,42.38966116
39025,-84.15193439,39.04742036
37047,-78.65514472,34.26573301
12103,-82.73164012,27.92895178
26147,-82.68083292,42.93188855
37071,-81.18014844,35.29432138
6047,-120.7175058,37.19189197
20041,-97.15266036,38.86611825
21223,-85.33714572,38.61269613
48331,-96.97728156,30.7861553
45025,-80.15867356,34.63979804
12017,-82.47793438,28.84873662
22075,-89.62329285,29.43435182
39145,-82.99326888,38.80404083
40085,-97.24422829,33.95005271
36111,-74.25878826,41.888126
17031,-87.81698762,41.84005007
37021,-82.53035424,35.6112775
37015,-76.9766892,36.0658315
34031,-74.30115633,41.03446344
31049,-102.3338627,41.111546
45017,-80.78101991,33.67482869
33003,-71.20268868,43.87378859
35019,-104.7904138,34.86315461
36087,-74.02389861,41.15225744
39163,-82.48545415,39.25106486
16087,-116.7847747,44.45250794
51057,-76.9520416,37.94303646
21139,-88.35351775,37.20997298
48061,-97.51397873,26.13427178
37135,-79.12071407,36.06127743
5005,-92.33686558,36.28715062
34037,-74.69082533,41.13935722
48353,-100.4060382,32.30390399
45047,-82.12646941,34.15414545
18053,-85.65468702,40.51587228
47003,-86.4596155,35.51388628
17177,-89.66268151,42.35166558
4017,-110.3213121,35.39960537
18127,-87.06793187,41.46066332
53045,-123.1920342,47.34793175
21185,-85.44866529,38.39974783
37099,-83.14111074,35.28733908
48077,-98.20837415,33.78558981
18071,-86.03756074,38.90634215
17161,-90.56755378,41.46753509
39111,-81.08267492,39.72753365
13209,-82.53452747,32.17325981
27035,-94.07070376,46.48265818
22039,-92.40566294,30.72890813
17179,-89.51334003,40.50758831
29207,-89.94436038,36.85565464
39123,-83.10923872,41.5370554
29147,-94.88335354,40.36098014
13237,-83.37315585,33.32175332
17145,-89.36728052,38.08436666
12079,-83.46989512,30.44431386
37137,-76.72927678,35.14691784
21049,-84.14820158,37.97054025
38055,-101.3219684,47.60697344
4001,-109.488754,35.39559896
40023,-95.55375412,34.0255707
34025,-74.22051128,40.2606812
1077,-87.65411658,34.9015002
56037,-108.8793882,41.6597625
48053,-98.18244138,30.78852336
29051,-92.28161601,38.50579587
20029,-97.64919278,39.48027303
51143,-79.39718973,36.82128716
26093,-83.9117077,42.60389287
39007,-80.74863402,41.70753004
26055,-85.56013503,44.66916098
26101,-86.05635345,44.33345321
16033,-112.3520136,44.28409003
8059,-105.2504738,39.58646067
1069,-85.30251402,31.15295179
17077,-89.38232705,37.78505462
5019,-93.17667235,34.05108285
51167,-82.09596509,36.93361023
33019,-72.22243767,43.36150987
5059,-92.94560125,34.31751189
46027,-96.97560307,42.91461976
49001,-113.2353778,38.35770202
48197,-99.74572968,34.29029034
48187,-97.9484645,29.58321407
27015,-94.727558,44.24201356
17085,-90.21246462,42.36542788
31177,-96.22188779,41.53110052
55119,-90.50164471,45.21158608
51025,-77.85881453,36.76457633
26149,-85.52810068,41.91439741
40145,-95.52115154,35.96138606
16045,-116.3979457,44.0602805
26005,-85.88845897,42.59147142
51093,-76.72465523,36.89191765
50011,-72.9120833,44.85745972
25017,-71.39262102,42.48584344
24035,-76.0237387,39.06631908
27141,-93.77496918,45.44403172
39057,-83.88969073,39.69132786
5137,-92.15689859,35.86003074
42091,-75.36722689,40.21085251
39019,-81.08973346,40.579572
5021,-90.41718919,36.36822542
37025,-80.55133048,35.38756942
42011,-75.92604322,40.41644424
45015,-79.95087397,33.19764043
48389,-103.6930786,31.32283311
48489,-97.65724482,26.47040624
54049,-80.24323834,39.51008055
51087,-77.40505652,37.53796421
17193,-88.18016372,38.08714445
40079,-94.70338293,34.90011477
36119,-73.75591281,41.16176335
53039,-120.7895031,45.87361546
53011,-122.4823115,45.77919832
31103,-99.71213247,42.87883323
31107,-97.89176183,42.63684531
13185,-83.26738819,30.83391096
18017,-86.34620721,40.76165964
26091,-84.06641246,41.89469406
